,SalePrice,Overall Qual,Gr Liv Area,Total Bsmt SF,Garage Area,Year Built,Year Remod/Add,Full Bath,Mas Vnr Area,Fireplaces,Lot Area,Lot Frontage,Wood Deck SF,Open Porch SF,Neighborhood,Kitchen Qual,Exter Qual,Bsmt Qual,Garage Finish,Foundation,House Style,Sale Condition
1793,208900,8,1338,1338.0,598.0,2007,2007,2,0.0,0,8640,72.0,0,141,Somerst,Gd,Gd,Gd,RFn,PConc,1Story,Partial
1794,210400,7,1335,1335.0,575.0,2006,2007,2,0.0,0,9000,75.0,0,210,Somerst,Gd,Gd,Gd,RFn,PConc,1Story,Partial
1795,255000,8,1792,896.0,590.0,2007,2007,2,0.0,0,8640,72.0,184,96,Somerst,Gd,Gd,Gd,Fin,PConc,2Story,Partial
1796,212109,5,1588,725.0,561.0,2007,2007,3,0.0,0,10411,81.0,0,0,Somerst,Gd,Gd,Gd,Unf,CBlock,2Story,Partial
1797,270000,8,1959,1088.0,1025.0,2006,2006,2,0.0,1,9000,75.0,208,46,Somerst,Gd,Gd,Gd,RFn,PConc,2Story,Normal
1798,303477,8,2610,1184.0,550.0,2007,2007,2,0.0,1,9000,75.0,208,364,Somerst,Ex,Gd,Gd,Fin,PConc,2Story,Partial
1799,310013,8,1880,955.0,880.0,2007,2007,2,,1,12217,112.0,168,127,Somerst,Ex,Gd,Ex,Fin,PConc,2Story,Partial
1800,249700,8,1656,1656.0,826.0,2006,2006,2,0.0,0,11096,84.0,0,146,Somerst,Gd,Gd,Gd,RFn,PConc,1Story,Normal
1801,227875,7,1761,874.0,578.0,2007,2007,3,0.0,0,10207,84.0,144,105,Somerst,Gd,Gd,Gd,Fin,PConc,2Story,Partial
1802,261329,8,1584,1574.0,594.0,2007,2007,2,0.0,1,10440,84.0,0,256,Somerst,Ex,Ex,Gd,Fin,PConc,1Story,Partial
1803,253000,8,1685,1685.0,658.0,2006,2006,2,298.0,1,11824,100.0,112,63,Somerst,Gd,Gd,Gd,Fin,PConc,1Story,Normal
1804,265000,6,2443,1158.0,744.0,2004,2004,2,353.0,1,10625,85.0,193,127,Somerst,Gd,Gd,Gd,RFn,PConc,2Story,Normal
1805,340000,8,2466,1580.0,610.0,2004,2005,3,0.0,1,11143,102.0,159,214,Somerst,Gd,Gd,Gd,RFn,PConc,2Story,Normal
1806,146000,6,1100,1100.0,0.0,2006,2007,1,0.0,0,7500,63.0,0,136,SawyerW,TA,TA,Gd,,PConc,1Story,Partial
1807,147000,7,1143,1143.0,0.0,2006,2006,1,0.0,0,7500,63.0,0,55,SawyerW,Gd,Gd,Gd,,PConc,1Story,Normal
1808,149000,5,1094,1094.0,576.0,2003,2004,1,126.0,0,12450,60.0,0,0,SawyerW,Gd,Gd,Gd,Unf,PConc,1Story,Normal
1809,181000,7,1486,1461.0,566.0,2006,2006,2,170.0,0,7441,65.0,0,32,SawyerW,Gd,Gd,Gd,RFn,PConc,1Story,Normal
1810,201000,6,1721,928.0,471.0,1994,1994,2,105.0,0,8462,70.0,300,87,SawyerW,Gd,Gd,Gd,RFn,PConc,2Story,Normal
1811,191750,6,1820,864.0,492.0,1993,1997,2,0.0,0,11613,,144,85,SawyerW,Gd,Gd,Gd,RFn,PConc,2Story,Normal
1812,179000,7,1349,1349.0,539.0,2000,2001,2,108.0,0,8450,65.0,120,55,SawyerW,TA,TA,Gd,Unf,PConc,1Story,Normal
1813,215000,7,1494,1482.0,514.0,1998,1998,2,0.0,1,16196,,402,25,SawyerW,Gd,Gd,Gd,RFn,PConc,1Story,Normal
1814,179200,6,1575,1575.0,529.0,1992,1992,2,0.0,0,8012,50.0,0,0,SawyerW,Gd,Gd,Gd,RFn,PConc,1Story,Normal
1815,128000,6,1266,630.0,283.0,1980,1980,1,0.0,2,8012,50.0,340,0,SawyerW,TA,TA,TA,RFn,CBlock,2Story,Normal
1816,144000,5,884,840.0,504.0,1983,1983,1,0.0,0,9180,,240,0,SawyerW,Gd,TA,Gd,RFn,CBlock,SFoyer,Normal
1817,144000,5,2020,0.0,630.0,1977,1977,2,320.0,2,8400,60.0,0,0,SawyerW,TA,TA,,Unf,Slab,1Story,Normal
1818,120750,5,894,894.0,308.0,1977,1977,1,0.0,0,6285,64.0,192,0,Sawyer,TA,TA,Gd,Unf,CBlock,1Story,Normal
1819,132500,5,970,970.0,624.0,1963,1963,1,0.0,0,8480,80.0,0,24,Sawyer,TA,TA,TA,Unf,CBlock,1Story,Normal
1820,132000,5,1057,1057.0,576.0,1962,1962,1,0.0,0,7420,70.0,0,0,Sawyer,TA,TA,TA,Fin,CBlock,1Story,Normal
1821,132500,5,999,999.0,264.0,1962,2001,1,0.0,0,7758,,0,132,Sawyer,Gd,TA,TA,Unf,CBlock,1Story,Normal
1822,129000,4,1120,1040.0,544.0,1961,1961,1,0.0,0,6970,85.0,168,0,Sawyer,Fa,TA,TA,RFn,CBlock,1Story,Normal
1823,143900,5,1696,1140.0,349.0,1962,1962,1,0.0,1,13673,40.0,0,30,Sawyer,TA,TA,TA,RFn,CBlock,1Story,Normal
1824,145000,5,1040,1040.0,686.0,1968,1968,1,0.0,0,7476,84.0,188,0,Sawyer,TA,TA,TA,Fin,CBlock,1Story,Normal
1825,128500,5,988,988.0,572.0,1961,1961,1,57.0,0,9945,,0,0,Sawyer,TA,TA,TA,Unf,CBlock,1Story,Normal
1826,125500,5,902,876.0,288.0,1967,1967,1,75.0,0,6173,,0,0,Sawyer,TA,TA,TA,Unf,CBlock,1Story,Normal
1827,300000,7,2503,1223.0,564.0,1990,1990,2,272.0,1,19522,,0,99,Veenker,Gd,Gd,Gd,RFn,PConc,2Story,Normal
1828,294000,7,2167,1192.0,518.0,1974,2003,2,0.0,2,17542,,220,47,Veenker,Gd,Gd,TA,RFn,CBlock,2Story,Normal
1829,129000,5,1037,1037.0,431.0,1974,1974,1,44.0,0,10751,44.0,136,47,Sawyer,TA,TA,Fa,RFn,CBlock,1Story,Normal
1830,171000,5,1701,1390.0,611.0,1975,1981,2,0.0,2,16647,,0,0,Sawyer,TA,TA,Gd,Fin,CBlock,SFoyer,Normal
1831,147000,6,1055,1044.0,542.0,1973,2006,1,0.0,1,12712,43.0,455,0,Sawyer,Gd,TA,Gd,RFn,CBlock,1Story,Abnorml
1832,302000,8,2810,1453.0,750.0,1990,1990,2,336.0,1,9572,,500,0,NoRidge,Gd,Gd,Ex,RFn,PConc,2Story,Normal
1833,285000,8,2872,1683.0,541.0,1992,2000,2,337.0,1,10678,85.0,0,33,NoRidge,Gd,Gd,Gd,Fin,PConc,1.5Fin,Normal
1834,214000,8,1378,1378.0,540.0,2004,2004,2,0.0,1,4379,45.0,160,56,Somerst,Gd,Gd,Gd,Fin,PConc,1Story,Normal
1835,166000,8,1151,1141.0,484.0,2006,2007,2,30.0,0,3523,80.0,0,60,Somerst,Gd,Gd,Gd,Fin,PConc,1Story,Partial
1836,193800,8,1565,1511.0,476.0,2006,2007,2,36.0,0,3784,32.0,0,120,Somerst,Gd,Gd,Gd,Fin,PConc,1Story,Partial
1837,208900,7,1352,1352.0,466.0,2006,2007,2,0.0,1,4230,47.0,0,241,Somerst,Gd,Gd,Ex,RFn,PConc,1Story,Partial
1838,194000,7,1352,1352.0,466.0,2006,2007,2,0.0,1,3606,40.0,0,241,Somerst,Gd,Gd,Ex,RFn,PConc,1Story,Partial
1839,207500,8,1550,1550.0,528.0,2006,2007,2,,0,5330,30.0,0,102,Somerst,Gd,Gd,Gd,Fin,PConc,1Story,Partial
1840,199900,7,1241,1241.0,569.0,2006,2007,1,,0,4274,35.0,0,116,Somerst,Gd,Gd,Gd,Fin,PConc,1Story,Partial
1841,164700,7,1250,625.0,528.0,2006,2007,2,0.0,0,4251,35.0,0,54,Somerst,Gd,Gd,Gd,RFn,PConc,2Story,Partial
1842,176500,6,1501,744.0,440.0,1999,1999,2,342.0,1,2280,24.0,0,0,Somerst,TA,TA,Gd,Unf,PConc,2Story,Normal
1843,176000,6,1458,729.0,440.0,1999,1999,2,1129.0,1,3230,34.0,0,32,Somerst,TA,TA,Gd,Unf,PConc,2Story,Normal
1844,168500,6,1512,756.0,440.0,2000,2000,2,513.0,1,2117,,0,32,Somerst,Gd,Gd,Gd,Unf,PConc,2Story,Normal
1845,177000,6,1573,756.0,440.0,2000,2000,2,216.0,0,2117,24.0,0,32,Somerst,Gd,Gd,Gd,Unf,PConc,2Story,Normal
1846,177000,6,1525,756.0,440.0,2000,2000,2,456.0,1,2117,,0,0,Somerst,Gd,Gd,Gd,Unf,PConc,2Story,Normal
1847,148800,7,1102,551.0,480.0,2004,2004,2,0.0,0,5105,,0,60,Somerst,Gd,Gd,Gd,Unf,PConc,2Story,Normal
1848,174000,8,1441,776.0,492.0,1999,2000,2,456.0,0,2645,24.0,206,0,Somerst,Gd,Gd,Gd,Unf,PConc,2Story,Normal
1849,239000,7,1950,975.0,576.0,1997,1998,2,1600.0,1,7399,66.0,0,10,Somerst,Gd,Gd,Gd,RFn,PConc,2Story,Normal
1850,204000,7,1358,1339.0,625.0,1999,2000,2,0.0,0,7321,73.0,176,174,Somerst,Gd,Gd,Gd,Unf,PConc,1Story,Normal
1851,301000,8,2048,1054.0,552.0,2003,2004,2,0.0,2,8010,,0,48,Somerst,Gd,Gd,Ex,Unf,PConc,2Story,Normal
1852,312500,8,2362,1220.0,1105.0,1998,1998,2,0.0,2,8413,106.0,147,0,Somerst,Gd,Gd,Ex,RFn,PConc,2Story,Normal
1853,279700,8,1494,1494.0,478.0,1994,1995,1,0.0,1,9466,50.0,0,30,Veenker,Gd,Gd,Gd,Fin,PConc,1Story,Normal
1854,255000,7,2362,2002.0,546.0,1980,1980,2,600.0,1,12000,80.0,180,16,Veenker,Gd,Gd,Gd,RFn,CBlock,1Story,Normal
1855,194000,5,1432,1360.0,588.0,1978,1978,1,0.0,1,16157,,168,180,Veenker,Gd,TA,Gd,Unf,PConc,SLvl,Normal
1856,218000,5,1437,1437.0,528.0,1976,2004,2,0.0,1,10768,90.0,0,21,Veenker,Gd,Gd,Gd,RFn,CBlock,1Story,Normal
1857,213750,8,1295,1057.0,571.0,1978,1998,1,0.0,2,3840,40.0,133,89,Greens,Gd,Gd,Gd,Fin,CBlock,1Story,Normal
1858,187000,6,1855,528.0,512.0,1976,1994,2,360.0,1,9600,80.0,113,100,Veenker,TA,Gd,TA,RFn,CBlock,SLvl,Normal
1859,181500,6,1262,1262.0,460.0,1976,1976,2,0.0,1,9600,80.0,298,0,Veenker,TA,TA,Gd,RFn,CBlock,1Story,Normal
1860,373000,8,2497,2461.0,676.0,1981,1981,2,0.0,2,17778,94.0,266,0,Veenker,Gd,Gd,Gd,RFn,CBlock,1Story,Normal
1861,190000,5,2620,1361.0,600.0,1977,1977,2,1.0,1,18890,,155,24,Sawyer,TA,TA,Gd,RFn,CBlock,1.5Fin,Normal
1862,226000,7,1929,1057.0,650.0,2001,2001,2,0.0,1,7050,,0,235,Somerst,Gd,Gd,Gd,Fin,PConc,2Story,Normal
1863,143450,6,1152,912.0,412.0,1968,1968,1,41.0,0,11700,78.0,0,126,NWAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
1864,240050,6,2411,1008.0,570.0,1970,1970,2,525.0,1,8000,80.0,0,192,NWAmes,TA,TA,TA,RFn,CBlock,2Story,Normal
1865,162500,6,1082,973.0,480.0,1969,1969,1,0.0,0,8723,,160,0,NWAmes,TA,TA,Gd,Unf,PConc,SFoyer,Normal
1866,164000,6,1295,1295.0,528.0,1968,1968,1,196.0,0,11700,130.0,0,194,NWAmes,TA,TA,Gd,Fin,PConc,1Story,Normal
1867,185000,7,1610,1124.0,515.0,1972,1987,2,0.0,1,11358,108.0,202,0,NWAmes,Gd,TA,TA,RFn,CBlock,1Story,Normal
1868,188500,7,1594,1594.0,472.0,1993,1993,2,112.0,1,9547,80.0,190,80,NWAmes,Gd,TA,Gd,RFn,PConc,1Story,Normal
1869,255000,7,2075,1148.0,473.0,1993,1993,2,194.0,1,10530,78.0,235,86,NWAmes,Gd,Gd,Gd,Unf,PConc,2Story,Normal
1870,136905,5,1680,1680.0,528.0,1976,1976,2,164.0,0,11500,,0,0,NWAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1871,158500,6,1093,1093.0,484.0,1966,1966,2,0.0,1,10738,88.0,224,0,NWAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
1872,175500,7,1242,1242.0,528.0,1973,1973,1,320.0,1,9600,80.0,0,0,NWAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1873,127000,6,1052,1052.0,311.0,1963,1963,1,203.0,0,10800,80.0,0,133,NWAmes,TA,TA,TA,Fin,CBlock,1Story,Normal
1874,127000,5,1107,949.0,308.0,1967,1993,1,0.0,0,8050,70.0,88,64,NAmes,Gd,TA,TA,RFn,CBlock,1Story,Normal
1875,143000,5,1214,1214.0,318.0,1967,1967,2,196.0,1,10355,,0,111,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
1876,156000,5,1073,1073.0,515.0,1965,1965,1,168.0,0,10289,79.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
1877,144000,5,1344,1024.0,484.0,1958,1983,1,0.0,1,9503,,316,28,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1878,119000,5,1728,1728.0,352.0,1964,1964,2,84.0,0,10624,,155,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1879,103000,4,1224,0.0,530.0,1964,1964,2,0.0,0,10899,,0,0,NAmes,TA,TA,,Unf,Slab,1Story,Normal
1880,139900,5,1422,978.0,286.0,1960,1978,1,0.0,1,12342,,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
1881,151500,6,958,958.0,301.0,1960,1998,1,0.0,0,12772,,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
1882,126500,5,1065,1065.0,461.0,1960,1960,1,66.0,0,8892,80.0,74,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1883,145000,6,1138,588.0,264.0,1958,1958,1,63.0,0,10482,65.0,224,0,NAmes,TA,TA,TA,RFn,CBlock,SLvl,Normal
1884,120000,5,912,912.0,297.0,1958,1985,1,0.0,0,7535,70.0,12,285,NAmes,TA,TA,TA,Fin,CBlock,1Story,Normal
1885,124000,5,1074,894.0,396.0,1956,1956,1,0.0,1,7450,74.0,0,72,NAmes,Gd,TA,TA,Unf,CBlock,1Story,Normal
1886,106500,5,882,0.0,294.0,1959,1959,1,0.0,0,8339,,0,0,NAmes,TA,TA,,RFn,Slab,1Story,Normal
1887,140500,5,1187,864.0,440.0,1961,1961,1,0.0,1,14357,,128,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
1888,137500,5,964,964.0,784.0,1961,1961,1,56.0,1,8243,76.0,170,0,NAmes,TA,TA,TA,Fin,CBlock,1Story,Normal
1889,117600,5,894,894.0,312.0,1960,1960,1,0.0,0,8680,70.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1890,163500,7,1200,1174.0,440.0,1966,1966,2,202.0,1,8800,80.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
1891,161000,6,1042,1042.0,440.0,1965,1965,2,98.0,0,9200,80.0,192,0,NAmes,TA,TA,TA,RFn,CBlock,SLvl,Normal
1892,158000,6,1302,1302.0,309.0,1964,1991,2,108.0,0,9350,85.0,333,0,NAmes,Gd,TA,Gd,RFn,CBlock,SLvl,Normal
1893,224500,6,2154,845.0,539.0,1964,1997,2,306.0,1,8800,80.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,2Story,Normal
1894,147000,6,1374,1130.0,286.0,1964,1964,1,212.0,1,11382,,0,28,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
1895,200000,6,1652,1592.0,510.0,1959,1991,1,136.0,1,22002,,0,0,NAmes,Gd,TA,TA,RFn,CBlock,1Story,Normal
1896,181900,6,1429,1144.0,572.0,1960,1987,1,85.0,2,14585,,216,110,NAmes,Gd,TA,TA,Unf,CBlock,1Story,Normal
1897,150750,5,1327,1063.0,624.0,1959,2002,1,0.0,0,7388,75.0,0,0,NAmes,Gd,TA,TA,Unf,CBlock,1Story,Normal
1898,101800,4,1224,0.0,462.0,1962,1962,2,0.0,0,9842,70.0,0,0,NAmes,TA,TA,,Unf,Slab,1Story,Normal
1899,124000,6,932,932.0,306.0,1950,1950,1,0.0,1,8280,57.0,0,0,NAmes,Gd,TA,TA,Unf,CBlock,1Story,Normal
1900,138500,5,908,822.0,512.0,1940,1996,1,0.0,0,12172,85.0,284,24,NAmes,TA,TA,TA,Unf,PConc,1.5Unf,Normal
1901,39300,1,334,0.0,0.0,1946,1950,1,0.0,0,5000,50.0,0,0,BrkSide,Fa,Fa,,,Slab,1Story,Normal
1902,64500,3,666,666.0,0.0,1946,1950,1,0.0,0,5000,50.0,0,52,BrkSide,Gd,Fa,Fa,,CBlock,1Story,Normal
1903,64000,3,670,370.0,0.0,1945,1950,1,0.0,0,3500,51.0,0,21,BrkSide,Fa,TA,TA,,CBlock,1.5Fin,Normal
1904,112000,5,808,808.0,308.0,1958,2000,1,0.0,0,5175,50.0,143,0,BrkSide,TA,TA,TA,Unf,CBlock,1Story,Normal
1905,165000,6,1977,816.0,540.0,1964,1978,1,272.0,1,9500,100.0,0,52,NAmes,TA,TA,TA,RFn,CBlock,2Story,Normal
1906,144000,5,1150,1078.0,288.0,1955,1955,1,176.0,0,9600,80.0,0,0,NAmes,TA,TA,TA,Fin,CBlock,1Story,Normal
1907,137000,5,1920,928.0,400.0,1948,1950,2,567.0,0,11345,95.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,2Story,Normal
1908,105000,5,1376,768.0,240.0,1941,1950,1,0.0,1,9492,79.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
1909,146500,5,1644,728.0,312.0,1942,1995,1,224.0,2,9480,79.0,168,0,NAmes,Gd,TA,TA,Unf,CBlock,2Story,Normal
1910,126000,5,1560,1560.0,792.0,1968,1968,2,0.0,0,8668,63.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1911,175000,5,1280,793.0,432.0,1966,1966,2,87.0,1,10050,,140,40,NAmes,TA,TA,TA,Fin,CBlock,SFoyer,Normal
1912,158500,6,1254,1218.0,525.0,1961,1961,1,291.0,1,9600,100.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,SLvl,Normal
1913,114500,5,912,912.0,275.0,1958,1958,1,1.0,0,10150,70.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
1914,144000,5,1524,874.0,315.0,1958,1958,1,180.0,0,11344,78.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
1915,129000,6,2380,1021.0,596.0,1965,1979,2,113.0,1,18450,,0,265,NAmes,TA,TA,Gd,Unf,CBlock,2Story,Abnorml
1916,141000,6,936,936.0,315.0,1957,1999,1,0.0,0,8760,73.0,0,0,NAmes,Gd,TA,TA,RFn,CBlock,1Story,Normal
1917,131000,5,1008,1008.0,308.0,1956,1956,1,54.0,0,6860,65.0,0,0,NAmes,Fa,TA,TA,Unf,CBlock,1Story,Normal
1918,142100,5,1053,1053.0,692.0,1963,1963,1,0.0,0,8250,60.0,240,0,NAmes,Gd,TA,TA,RFn,CBlock,1Story,Normal
1919,139000,5,1056,1056.0,308.0,1958,1992,1,0.0,0,8176,70.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
1920,157900,6,1442,1442.0,301.0,1958,1958,1,243.0,0,9750,75.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
1921,139400,5,1056,1056.0,260.0,1954,2005,1,0.0,0,9250,80.0,390,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1922,150000,6,1244,1244.0,336.0,1957,1957,1,0.0,2,11988,90.0,0,40,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1923,120000,5,1144,1144.0,336.0,1960,1960,1,69.0,1,9100,70.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
1924,174850,6,1721,1331.0,464.0,1957,1969,1,289.0,3,9736,80.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1925,116000,5,922,922.0,308.0,1957,1957,1,0.0,0,9770,72.0,0,34,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1926,135000,5,1048,1048.0,286.0,1956,1956,1,120.0,0,10152,72.0,0,20,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1927,163500,6,1657,1657.0,484.0,1970,1970,2,0.0,1,12155,,0,0,NAmes,TA,TA,Gd,Unf,CBlock,1Story,Normal
1928,130000,5,1411,1204.0,310.0,1955,1975,1,0.0,1,12198,70.0,278,82,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
1929,129500,5,1216,1216.0,336.0,1955,1955,1,0.0,0,10050,75.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
1930,142000,5,1154,864.0,336.0,1953,2006,1,0.0,0,11556,60.0,63,0,NAmes,Ex,TA,TA,Unf,CBlock,1Story,Normal
1931,128600,5,1560,1560.0,484.0,1958,1958,2,260.0,0,8078,70.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1932,125000,6,948,948.0,410.0,1952,1952,1,0.0,0,10950,60.0,0,48,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1933,136000,6,1040,1040.0,293.0,1953,1953,1,0.0,0,7942,68.0,0,0,NAmes,TA,TA,TA,Fin,CBlock,1Story,Normal
1934,134500,5,1008,1008.0,240.0,1953,2006,1,0.0,0,8923,66.0,0,18,NAmes,Gd,TA,TA,Unf,CBlock,1Story,Normal
1935,127000,5,925,925.0,252.0,1956,2003,1,0.0,0,8540,71.0,152,0,NAmes,Gd,TA,TA,Unf,CBlock,1Story,Normal
1936,130000,5,1360,384.0,572.0,1955,1955,1,0.0,1,7134,60.0,0,50,NAmes,TA,TA,TA,Unf,CBlock,SLvl,Normal
1937,115000,4,1540,1190.0,352.0,1955,1955,1,0.0,0,7150,55.0,0,0,NAmes,Fa,TA,TA,Unf,PConc,1.5Fin,Normal
1938,116900,5,925,923.0,390.0,1955,1955,1,0.0,2,8400,70.0,81,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1939,132000,5,928,928.0,252.0,1956,2000,1,0.0,0,13300,70.0,261,0,NAmes,TA,TA,Gd,Unf,CBlock,1Story,Normal
1940,153000,4,1647,1105.0,280.0,1953,1953,1,0.0,1,9532,75.0,225,0,NAmes,TA,TA,TA,Fin,CBlock,1Story,Normal
1941,112500,5,924,924.0,420.0,1952,1952,1,0.0,0,15783,,0,324,OldTown,TA,TA,TA,Unf,CBlock,1Story,Normal
1942,138000,4,1544,925.0,0.0,1890,2006,2,0.0,0,14190,60.0,231,0,OldTown,TA,Gd,Fa,,CBlock,1.5Fin,Normal
1943,135000,5,893,845.0,576.0,1949,2003,1,0.0,0,9600,60.0,0,0,NAmes,Gd,TA,TA,Unf,CBlock,1.5Unf,Normal
1944,156000,5,1728,1216.0,371.0,1953,2004,1,0.0,1,12099,,200,0,NAmes,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
1945,301600,5,3086,666.0,1200.0,1935,2007,3,0.0,0,21281,113.0,0,208,NAmes,Gd,TA,TA,Unf,BrkTil,2Story,Family
1946,109000,5,1034,735.0,240.0,1940,1950,1,0.0,0,10134,60.0,0,39,OldTown,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
1947,103200,4,882,882.0,0.0,1956,1956,1,0.0,0,5500,55.0,0,0,OldTown,TA,TA,TA,,CBlock,1.5Unf,Normal
1948,128500,4,1281,1151.0,580.0,1925,1993,2,0.0,0,10284,60.0,0,0,OldTown,TA,TA,TA,Unf,CBlock,1.5Fin,Abnorml
1949,64500,4,968,656.0,216.0,1927,2007,2,0.0,0,10800,60.0,0,0,OldTown,TA,TA,TA,Unf,BrkTil,1Story,Normal
1950,148000,5,1534,736.0,0.0,1895,1999,1,0.0,0,10800,60.0,0,112,OldTown,Gd,TA,Gd,,CBlock,2Story,Normal
1951,86000,5,691,691.0,216.0,1920,1950,1,0.0,0,5400,60.0,0,20,OldTown,Ex,TA,Fa,Unf,BrkTil,1Story,Abnorml
1952,172000,7,1651,725.0,276.0,1963,1999,2,364.0,2,10090,93.0,460,46,NAmes,TA,TA,TA,Unf,CBlock,SLvl,Normal
1953,120000,5,888,920.0,240.0,1961,1961,1,53.0,0,8700,75.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Abnorml
1954,128500,6,952,952.0,288.0,1968,1968,1,86.0,0,8300,66.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1955,135000,5,2080,1040.0,504.0,1969,1969,1,192.0,2,11606,70.0,335,0,NAmes,Fa,TA,Gd,Unf,PConc,2Story,Family
1956,122900,5,924,672.0,576.0,1949,2006,1,0.0,1,8064,60.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
1957,119200,6,1082,1082.0,240.0,1948,1950,1,206.0,1,11664,60.0,0,130,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1958,143000,6,1846,1040.0,315.0,1949,1950,2,320.0,1,10496,78.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
1959,119000,5,988,876.0,276.0,1950,1950,1,0.0,0,7200,60.0,0,80,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1960,102000,5,1238,864.0,357.0,1950,1950,1,0.0,1,7200,60.0,0,171,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1961,129000,5,864,864.0,720.0,1950,2002,1,0.0,0,7200,60.0,194,0,NAmes,Gd,TA,TA,RFn,CBlock,1Story,Normal
1962,135000,5,1134,1010.0,254.0,1960,2002,1,45.0,0,7000,70.0,0,16,NAmes,TA,TA,TA,RFn,CBlock,1Story,Family
1963,152000,5,1040,1040.0,286.0,1959,2003,1,0.0,0,7500,,0,0,NAmes,Gd,TA,TA,RFn,CBlock,1Story,Normal
1964,140000,5,1170,1170.0,338.0,1958,1958,1,0.0,1,7315,70.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
1965,152000,5,1242,1242.0,324.0,1960,1960,1,0.0,0,7903,70.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Family
1966,156500,5,1377,1377.0,351.0,1960,1960,1,0.0,2,8000,80.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1967,141000,5,1800,1800.0,0.0,1961,1961,2,0.0,0,8000,80.0,0,0,NAmes,TA,TA,TA,,CBlock,1Story,Normal
1968,99000,5,925,0.0,300.0,1961,1961,1,0.0,0,7000,70.0,0,0,NAmes,TA,TA,,Fin,Slab,1Story,Normal
1969,187000,6,1851,822.0,440.0,1964,1993,2,340.0,1,9760,80.0,239,42,NAmes,Gd,TA,TA,RFn,CBlock,2Story,Normal
1970,169500,5,1812,864.0,264.0,1962,1962,2,288.0,1,7590,69.0,0,168,NAmes,TA,TA,TA,RFn,CBlock,2Story,Normal
1971,125500,5,864,864.0,294.0,1962,1962,1,0.0,0,6600,60.0,58,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
1972,130000,5,936,896.0,288.0,1962,1962,1,0.0,1,6760,66.0,24,90,NAmes,TA,TA,TA,RFn,CBlock,SFoyer,Normal
1973,103000,5,960,850.0,576.0,1926,1980,1,0.0,0,6978,60.0,0,0,OldTown,TA,Gd,TA,RFn,BrkTil,1Story,Normal
1974,132000,5,1432,264.0,360.0,1910,2002,2,0.0,0,9600,60.0,270,0,OldTown,TA,TA,Fa,Unf,BrkTil,2Story,Abnorml
