,Unnamed: 0,SalePrice,Overall Qual,Gr Liv Area,Total Bsmt SF,Garage Area,Year Built,Year Remod/Add,Full Bath,Mas Vnr Area,Fireplaces,Lot Area,Lot Frontage,Wood Deck SF,Open Porch SF,Kitchen Qual,Exter Qual,Bsmt Qual,Garage Finish,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
1377,1377,129500,5,1040,1040.0,384.0,1965,1965,1,0.0,0,11200,70.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1378,1378,157500,6,1096,1008.0,484.0,1978,1978,1,39.0,1,13014,80.0,168,0,3,2,3.0,1.0,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1379,1379,109900,5,904,876.0,408.0,1966,1966,1,41.0,0,7162,68.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1380,1380,145000,5,992,992.0,294.0,1967,2005,1,0.0,0,10265,68.0,204,0,4,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1381,1381,130000,5,894,894.0,450.0,1967,2003,1,0.0,0,9764,57.0,0,0,4,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1382,1382,153000,6,1034,450.0,504.0,1978,1978,1,40.0,1,7703,68.0,311,0,3,2,4.0,3.0,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1383,1383,120000,5,1073,1073.0,270.0,1967,1967,1,340.0,0,9981,68.0,0,90,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1384,1384,152000,5,1126,1060.0,506.0,1984,1984,1,0.0,0,7400,68.0,178,0,3,2,4.0,1.0,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1385,1385,108959,4,1258,1198.0,400.0,1969,1969,0,0.0,0,12900,60.0,120,0,3,2,4.0,1.0,False,False,False,False,False,True,False,True,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1386,1386,95541,5,1140,1300.0,400.0,1920,1950,1,0.0,0,12900,60.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1388,1388,149350,5,1228,1228.0,271.0,1966,2006,1,0.0,0,8544,68.0,0,65,4,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1389,1389,144900,5,960,960.0,300.0,1963,2003,1,0.0,0,9239,94.0,168,0,4,2,3.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1390,1390,185000,6,1188,988.0,621.0,1956,1956,1,0.0,1,14175,88.0,102,89,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1391,1391,165000,5,1383,1383.0,354.0,1954,1954,1,0.0,1,13284,68.0,511,116,3,2,4.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1392,1392,235000,6,1252,1602.0,564.0,1960,1975,1,0.0,1,13500,68.0,409,0,3,2,4.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,1393,140000,5,1601,533.0,300.0,1958,1987,1,0.0,0,13825,85.0,280,34,3,2,3.0,2.0,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1394,1394,108000,5,672,672.0,240.0,1940,1997,1,0.0,0,10200,60.0,168,0,3,2,3.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1395,1395,145000,5,1721,988.0,626.0,1960,1960,2,275.0,2,10532,68.0,50,84,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,1396,152400,5,1350,576.0,627.0,1941,1973,1,0.0,0,8375,63.0,0,0,4,2,3.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1397,1397,144000,5,904,864.0,912.0,1970,1970,1,0.0,0,10200,68.0,143,0,4,2,4.0,1.0,False,False,False,False,False,False,True,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1398,1398,173000,6,1291,1291.0,431.0,1996,1997,1,0.0,1,2887,68.0,307,0,4,2,4.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,1399,192000,7,2022,1160.0,505.0,1977,1977,2,299.0,1,10005,83.0,288,117,3,2,4.0,3.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1400,245000,7,1524,1524.0,478.0,1979,1979,2,0.0,2,20270,82.0,140,0,3,2,4.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,1401,241500,7,1363,1385.0,439.0,1954,2005,1,0.0,2,39104,73.0,81,0,3,2,4.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,1402,256000,4,1663,1364.0,529.0,1954,1994,1,0.0,2,53227,68.0,224,137,4,2,4.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,1403,177000,6,1357,1019.0,312.0,1959,2006,1,84.0,1,11512,124.0,0,0,5,2,3.0,2.0,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,1404,125600,7,1079,570.0,249.0,1948,1950,1,0.0,1,5190,50.0,135,0,3,2,3.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,1405,155000,6,1094,1094.0,495.0,1953,1953,1,216.0,2,10452,85.0,0,0,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,1406,240000,6,2358,907.0,360.0,1908,1997,3,0.0,1,45600,75.0,486,40,3,2,3.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,1408,185000,6,1674,1163.0,396.0,1918,1950,2,0.0,1,21780,66.0,72,36,3,2,4.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,1409,235000,6,2108,1127.0,540.0,1935,1986,2,0.0,2,13728,120.0,0,0,4,2,3.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,1410,159900,5,1509,1509.0,322.0,1956,1956,1,0.0,1,9571,68.0,158,0,4,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,1412,134500,6,1269,621.0,280.0,1962,2001,1,216.0,0,9360,50.0,0,236,3,3,3.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,1413,119000,5,1367,861.0,384.0,1900,1950,1,0.0,0,8405,50.0,0,130,3,2,3.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,1415,125000,5,1164,1164.0,240.0,1950,1950,1,0.0,0,10880,68.0,0,48,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,1417,95000,5,1111,616.0,200.0,1941,1950,1,0.0,0,9084,60.0,48,0,3,2,3.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,1418,262280,7,2329,1475.0,514.0,1990,1990,2,99.0,1,11839,86.0,192,121,4,2,4.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1419,1419,260000,6,2814,1077.0,614.0,1995,2002,2,190.0,1,9771,68.0,48,32,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1420,1420,226500,7,1626,1602.0,534.0,1994,1994,2,251.0,1,9938,80.0,424,40,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1421,1421,225000,7,2200,812.0,453.0,1993,1994,2,0.0,1,14171,68.0,168,98,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1422,1422,229000,7,2037,672.0,472.0,1996,1996,2,0.0,1,10541,85.0,100,33,4,3,4.0,3.0,False,False,False,False,False,False,True,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1423,1423,177439,7,1356,628.0,484.0,2007,2007,2,0.0,1,10616,65.0,100,24,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,1424,248500,8,1615,1615.0,864.0,2007,2007,2,156.0,1,9345,65.0,168,30,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,1425,475000,9,2276,2271.0,1348.0,2008,2008,2,554.0,2,11778,91.0,0,0,5,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,1426,395039,9,1766,1751.0,874.0,2008,2008,2,402.0,2,11778,91.0,216,36,5,4,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,1427,228000,7,2097,1080.0,678.0,1993,1993,2,0.0,1,11228,59.0,196,187,4,3,4.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1428,1428,225000,8,1511,1401.0,811.0,1995,1995,2,302.0,1,11454,68.0,168,42,4,3,4.0,3.0,False,False,False,False,False,False,True,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1429,1429,195000,6,1643,1182.0,438.0,1966,1966,2,0.0,1,11500,68.0,339,0,3,2,4.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,1430,200000,6,1688,616.0,603.0,1997,1997,2,0.0,0,12798,79.0,403,114,4,2,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,1431,155000,5,990,990.0,528.0,1994,1994,1,0.0,0,9750,65.0,168,0,3,2,4.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,1432,144000,5,1099,1099.0,352.0,1995,2006,1,0.0,0,9525,75.0,278,0,4,2,4.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,1433,145000,5,990,990.0,672.0,1994,1995,1,0.0,0,9245,57.0,0,0,3,2,4.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,1434,226001,7,1418,1418.0,558.0,1997,1998,2,150.0,1,8696,68.0,208,110,4,2,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,1435,215700,6,1771,864.0,600.0,1997,1997,2,128.0,0,13142,68.0,0,96,4,2,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,1436,207500,7,1652,782.0,532.0,2000,2000,2,120.0,0,8998,68.0,0,70,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,1437,193000,7,1790,873.0,588.0,1999,1999,2,158.0,0,9179,68.0,0,88,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,1438,188000,7,1724,880.0,527.0,1998,1999,2,0.0,0,8924,57.0,120,155,4,2,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,1439,191000,7,1479,1468.0,577.0,1999,2000,2,125.0,0,9382,93.0,120,25,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,1440,221000,7,1494,1494.0,530.0,2002,2002,2,99.0,1,12803,88.0,192,36,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,1441,231500,7,1792,963.0,564.0,2001,2001,2,172.0,1,12435,80.0,0,96,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,1442,235000,7,1823,928.0,626.0,2000,2001,2,0.0,0,12192,75.0,192,36,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,1443,223500,7,1786,920.0,608.0,2001,2002,2,162.0,1,11250,68.0,0,42,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,1444,130250,5,938,938.0,308.0,1975,1980,1,0.0,0,9200,68.0,145,0,3,2,4.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,1445,149900,5,985,985.0,328.0,1977,1977,2,220.0,0,8385,65.0,210,0,3,3,4.0,1.0,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,1446,158000,5,1174,864.0,528.0,1978,1978,1,180.0,0,12250,68.0,211,0,3,2,4.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,1447,147000,6,1026,940.0,576.0,1978,1978,1,0.0,0,10970,68.0,0,0,3,2,4.0,1.0,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,1448,143195,5,1076,1076.0,576.0,1975,1975,1,176.0,1,9216,68.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,1449,163000,5,1558,864.0,440.0,1975,2001,2,0.0,0,14330,40.0,140,0,3,2,3.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1450,110000,5,924,924.0,280.0,1975,1975,1,0.0,0,7990,88.0,0,0,3,2,4.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,1451,127000,5,864,864.0,352.0,1972,1972,1,0.0,0,7180,60.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,1452,124900,5,780,780.0,352.0,1972,1972,1,0.0,0,7200,60.0,196,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,1453,230000,8,1795,1777.0,534.0,2002,2002,2,281.0,1,9742,75.0,171,159,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,1454,237000,8,2031,1128.0,577.0,2002,2002,2,0.0,1,9473,75.0,0,211,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,1455,235000,7,1865,992.0,839.0,2000,2000,2,0.0,1,10316,68.0,0,184,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,1456,230500,7,2161,1257.0,570.0,2001,2001,2,227.0,1,10400,68.0,0,84,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,1457,230000,8,1852,1004.0,660.0,1999,2000,2,320.0,2,9066,73.0,224,106,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,1458,222500,7,2031,1153.0,541.0,1998,1999,2,202.0,1,11404,75.0,192,84,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,1459,287000,8,2263,1055.0,905.0,2001,2002,2,396.0,1,9240,68.0,0,45,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,1460,274000,9,1947,1357.0,725.0,2001,2002,2,134.0,1,9720,68.0,168,116,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,1461,300000,8,1786,1778.0,715.0,2002,2003,2,240.0,1,14860,68.0,182,35,4,3,5.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,1462,255900,8,2290,1128.0,779.0,2002,2002,2,0.0,1,11250,68.0,0,0,4,3,4.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,1463,224900,7,1768,884.0,543.0,2003,2003,2,252.0,0,8158,65.0,0,63,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,1464,240000,7,2327,1129.0,596.0,2003,2003,2,0.0,1,10905,41.0,0,57,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,1465,183000,7,1640,798.0,595.0,2003,2003,2,0.0,0,7226,72.0,0,45,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,1466,207000,8,1764,850.0,560.0,1999,2000,2,192.0,1,11690,96.0,120,29,4,3,4.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,1467,210000,7,1908,915.0,493.0,1994,1995,2,0.0,1,8750,70.0,144,133,4,3,4.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,1468,136500,6,848,848.0,420.0,2003,2003,1,170.0,0,4435,37.0,140,0,4,3,4.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,1469,145000,6,848,848.0,420.0,2004,2004,1,205.0,0,4426,68.0,140,0,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,1470,208900,6,1493,1478.0,508.0,1997,1998,2,215.0,1,13125,75.0,140,39,4,2,4.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,1471,185000,6,1838,1838.0,721.0,1997,1998,2,0.0,0,10126,83.0,160,67,3,2,4.0,1.0,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
